ID,PLATFORM,BOT,BROWSER,DIST
70258,Windows,False,ChromiumEdge,
70259,iOS,False,,iPhone
70260,iOS,False,Safari,iPhone
70261,Android,False,Chrome,Android
70262,Windows,False,ChromiumEdge,
70263,iOS,False,Safari,iPhone
70264,Mac OS,False,Chrome,
70265,Windows,False,Chrome,
70266,Mac OS,False,Safari,
70267,Android,False,Chrome,Android
70268,Windows,False,Chrome,
70269,iOS,False,Safari,iPhone
70270,Windows,False,Chrome,
70271,Android,False,Chrome,Android
70272,Windows,False,Chrome,
70273,iOS,False,Safari,iPhone
70274,Mac OS,False,Chrome,
70275,Mac OS,False,Safari,
70276,Windows,False,ChromiumEdge,
70277,Windows,False,Chrome,
70278,Mac OS,False,Chrome,
70279,Windows,False,Chrome,
70280,iOS,False,Safari,iPhone
70281,iOS,False,ChromeiOS,iPhone
70282,iOS,False,,IPad
70283,Android,False,Chrome,Android
70284,Windows,False,Chrome,
70285,Windows,False,ChromiumEdge,
70287,Windows,False,ChromiumEdge,
70288,Windows,False,Chrome,
70289,Windows,False,Chrome,
70290,Windows,False,Chrome,
70291,Mac OS,False,Safari,
70292,Windows,False,Chrome,
70293,iOS,False,Safari,iPhone
70294,Windows,False,Chrome,
70295,iOS,False,Safari,iPhone
70296,Mac OS,False,Chrome,
70297,iOS,False,Safari,iPhone
70298,Windows,False,Chrome,
70299,Windows,False,Chrome,
70300,iOS,False,Safari,iPhone
70301,iOS,False,Safari,iPhone
70302,Windows,False,ChromiumEdge,
70303,Windows,False,ChromiumEdge,
70304,iOS,False,Safari,iPhone
70305,Windows,False,ChromiumEdge,
70306,Android,False,Chrome,Android
70307,Windows,False,Chrome,
70308,Windows,False,Chrome,
70309,Mac OS,False,Chrome,
70310,Windows,False,Chrome,
70311,iOS,False,ChromeiOS,iPhone
70312,Windows,False,ChromiumEdge,
70313,iOS,False,ChromeiOS,iPhone
70314,Windows,False,Chrome,
70315,Windows,False,Firefox,
70316,Android,False,Chrome,Android
70317,Mac OS,False,Safari,
70318,Mac OS,False,Chrome,
70319,Windows,False,Chrome,
70321,Windows,False,ChromiumEdge,
70322,Windows,False,Chrome,
70323,Windows,False,Chrome,
70324,Mac OS,False,Safari,
70325,Windows,False,ChromiumEdge,
70326,Windows,False,Chrome,
70327,iOS,False,Safari,iPhone
70328,Mac OS,False,Safari,
70329,Windows,False,Chrome,
70330,Windows,False,Chrome,
70331,iOS,False,Safari,iPhone
70332,Windows,False,Chrome,
70333,iOS,False,,iPhone
70335,iOS,False,Safari,iPhone
70336,Windows,False,Chrome,
70338,Mac OS,False,Safari,
70339,Android,False,Chrome,Android
70340,Windows,False,Chrome,
70341,iOS,False,Safari,iPhone
70342,Windows,False,Chrome,
70343,Windows,False,ChromiumEdge,
70344,iOS,False,Safari,iPhone
70345,Mac OS,False,Firefox,
70346,iOS,False,ChromeiOS,iPhone
70347,Android,False,Chrome,Android
70348,Windows,False,Chrome,
70349,iOS,False,,iPhone
70350,Windows,False,Chrome,
70351,Mac OS,False,Safari,
70352,iOS,False,ChromeiOS,IPad
70353,Windows,False,Chrome,
70354,Mac OS,False,Safari,
70355,iOS,False,Safari,iPhone
70356,iOS,False,Safari,iPhone
70357,Windows,False,Chrome,
70358,iOS,False,,iPhone
70359,iOS,False,Safari,iPhone
70360,Windows,False,Chrome,
70361,Windows,False,ChromiumEdge,
70363,Windows,False,Chrome,
70364,Windows,False,ChromiumEdge,
70365,Windows,False,Chrome,
70366,iOS,False,,iPhone
70367,iOS,False,Safari,IPad
70368,Windows,False,ChromiumEdge,
70369,Mac OS,False,Chrome,
70371,Android,False,Chrome,Android
70372,Windows,False,Chrome,
70373,iOS,False,Safari,iPhone
70374,Windows,False,Chrome,
70375,Windows,False,Chrome,
70376,Android,False,Chrome,Android
70377,Android,False,Chrome,Android
70378,iOS,False,Safari,iPhone
70379,Windows,False,Chrome,
70380,Android,False,Chrome,Android
70381,Mac OS,False,Safari,
70382,Mac OS,False,Chrome,
70383,Windows,False,Chrome,
70384,iOS,False,Safari,iPhone
70385,iOS,False,Safari,iPhone
70386,Windows,False,ChromiumEdge,
70387,Mac OS,False,Safari,
70388,iOS,False,Safari,iPhone
70389,iOS,False,,iPhone
70390,Windows,False,Chrome,
70391,iOS,False,,iPhone
70392, ChromeOS,False,Chrome,
70393,iOS,False,Safari,iPhone
70394,Windows,False,Chrome,
70395,Mac OS,False,Chrome,
70396,Windows,False,ChromiumEdge,
70397,Linux,False,Firefox,Ubuntu
70398,Mac OS,False,Safari,
70399,Mac OS,False,Safari,
70400,Windows,False,ChromiumEdge,
70401,Windows,False,Chrome,
70402,Android,False,Chrome,Android
70403,Windows,False,Chrome,
70404, ChromeOS,False,Chrome,
70405,Windows,False,Chrome,
70406,Android,False,Chrome,Android
70407,Mac OS,False,Safari,
70408,Windows,False,Chrome,
70409,Mac OS,False,Safari,
70410,Mac OS,False,Safari,
70411,Android,False,Chrome,Android
70413,Mac OS,False,Chrome,
70414,iOS,False,Safari,iPhone
70415,Windows,False,Chrome,
70416,iOS,False,Safari,iPhone
70417,Windows,False,Chrome,
70418,Mac OS,False,Safari,
70419,Mac OS,False,Chrome,
70420,Mac OS,False,Chrome,
70421,Windows,False,Chrome,
70422,Mac OS,False,Chrome,
70423,Windows,False,Chrome,
70424,Mac OS,False,Safari,
70425,Windows,False,Firefox,
70426,iOS,False,Safari,iPhone
70427,Windows,False,ChromiumEdge,
70428,iOS,False,Safari,iPhone
70429,Mac OS,False,Safari,
70430,Windows,False,Chrome,
70431,iOS,False,Safari,iPhone
70432,Windows,False,Chrome,
70433,iOS,False,Safari,iPhone
70434,iOS,False,Safari,iPhone
70435,Windows,False,Chrome,
70436,Android,False,Chrome,Android
70437,iOS,False,Safari,iPhone
70438,iOS,False,Safari,iPhone
70439,Mac OS,False,Chrome,
70440,Android,False,Chrome,Android
70441,Android,False,Chrome,Android
70442,Windows,False,ChromiumEdge,
70443,Mac OS,False,Chrome,
70444,Mac OS,False,Safari,
70445,Windows,False,ChromiumEdge,
70446,Mac OS,False,Safari,
70447,Windows,False,ChromiumEdge,
70448,Android,False,Chrome,Android
70449,Mac OS,False,Safari,
70450,Windows,False,Chrome,
70451,Windows,False,ChromiumEdge,
70452,Windows,False,Firefox,
70453,Windows,False,ChromiumEdge,
70454,iOS,False,Safari,iPhone
70455,Mac OS,False,Safari,
70456,iOS,False,Safari,IPad
70457,Android,False,Chrome,Android
70458,Windows,False,Chrome,
70459,iOS,False,Safari,iPhone
70460,Windows,False,Chrome,
70461,Windows,False,ChromiumEdge,
70462,Windows,False,Chrome,
70463,Windows,False,Chrome,
70464,Linux,False,Chrome,
70465,Windows,False,Chrome,
70466,Windows,False,ChromiumEdge,
70467,iOS,False,Safari,iPhone
70468,Mac OS,False,Safari,
70469,Mac OS,False,Safari,
70470,Windows,False,Chrome,
70471,Android,False,Chrome,Android
70472,Windows,False,Chrome,
70473,Windows,False,Chrome,
70474,Linux,False,Chrome,
70475,Windows,False,Chrome,
70476,Windows,False,Chrome,
70477,Windows,False,ChromiumEdge,
70478,iOS,False,Safari,iPhone
70479,Mac OS,False,Chrome,
70480,Android,False,Chrome,Android
70481,Mac OS,False,Safari,
70482,Windows,False,Chrome,
70483,Windows,False,ChromiumEdge,
70484,Windows,False,Chrome,
70485,Windows,False,Chrome,
70486,Android,False,Chrome,Android
70487,Windows,False,Chrome,
70489,Android,False,Chrome,Android
70490,Windows,False,Chrome,
70491,Android,False,Chrome,Android
70492,Linux,False,Chrome,
70493,iOS,False,,iPhone
70494,Linux,False,Firefox,Ubuntu
70495,Windows,False,Chrome,
70496,Windows,False,Chrome,
70497,Mac OS,False,Safari,
70498,Mac OS,False,Safari,
70499,Windows,False,Chrome,
70500,Mac OS,False,Chrome,
70501,Windows,False,Chrome,
70502,iOS,False,Safari,iPhone
70503,iOS,False,Safari,iPhone
70504,iOS,False,Safari,iPhone
70505,Windows,False,ChromiumEdge,
70506,Windows,False,ChromiumEdge,
70507,Windows,False,Chrome,
70509,Mac OS,False,Chrome,
70510,Windows,False,Chrome,
70511,iOS,False,Safari,iPhone
70512,iOS,False,Safari,iPhone
70513,iOS,False,Safari,iPhone
70514,Windows,False,ChromiumEdge,
70515,Android,False,Chrome,Android
70516,iOS,False,Safari,iPhone
70517,iOS,False,Safari,iPhone
70518,iOS,False,Safari,iPhone
70519,Mac OS,False,Safari,
70520,iOS,False,Safari,IPad
70521,Mac OS,False,Safari,
70522,Android,False,Chrome,Android
70524,Windows,False,ChromiumEdge,
70525,iOS,False,Safari,iPhone
70526,iOS,False,Safari,iPhone
70527,Windows,False,Chrome,
70528,Windows,False,ChromiumEdge,
70529,Android,False,Chrome,Android
70530,Mac OS,False,Chrome,
70532,iOS,False,Safari,iPhone
70533,Mac OS,False,Safari,
70534,iOS,False,Safari,iPhone
70535,iOS,False,Safari,iPhone
70536,Mac OS,False,Safari,
70537,Windows,False,Chrome,
70538,Android,False,Chrome,Android
70539,Mac OS,False,Firefox,
70540,Windows,False,Chrome,
70541,Windows,False,Chrome,
70542,Windows,False,Firefox,
70543,Android,False,Chrome,Android
70544,Windows,False,Chrome,
70545,Mac OS,False,Chrome,
70546,Windows,False,ChromiumEdge,
70547,iOS,False,Safari,iPhone
70548,iOS,False,Safari,iPhone
70549,Windows,False,Chrome,
70550,Windows,False,Chrome,
70552,iOS,False,Safari,iPhone
70553,Windows,False,Chrome,
70554,Windows,False,ChromiumEdge,
70555,Windows,False,Chrome,
70556,Mac OS,False,Chrome,
70557,iOS,False,Safari,iPhone
70558,iOS,False,Safari,iPhone
70559,Mac OS,False,Safari,
70560,Windows,False,Chrome,
70561,iOS,False,Safari,iPhone
70562,Windows,False,ChromiumEdge,
70563,Windows,False,Chrome,
70564,Windows,False,ChromiumEdge,
70565,Windows,False,Chrome,
70566,Mac OS,False,Safari,
70567,Windows,False,Chrome,
70568,iOS,False,ChromeiOS,iPhone
70569,Windows,False,Chrome,
70570,Mac OS,False,Safari,
70571,Mac OS,False,Chrome,
70572,Linux,False,Chrome,
70573,iOS,False,Safari,iPhone
70574,iOS,False,Safari,iPhone
70575,Mac OS,False,Safari,
70576,Windows,False,Chrome,
70577,iOS,False,Safari,iPhone
70578,Mac OS,False,Safari,
70579,Windows,False,Chrome,
70580,iOS,False,Safari,iPhone
70581,Windows,False,Chrome,
70582,Windows,False,Chrome,
70583,Windows,False,Chrome,
70584,Android,False,Chrome,Android
70585,Mac OS,False,Chrome,
70586,Windows,False,Chrome,
70587,Windows,False,Chrome,
70588,Mac OS,False,Safari,
70589,Windows,False,Firefox,
70590,iOS,False,Safari,iPhone
70591,Windows,False,Chrome,
70592,Windows,False,ChromiumEdge,
70593,Android,False,Chrome,Android
70594,Windows,False,Chrome,
70595,Mac OS,False,Safari,
70597,Windows,False,Chrome,
70598,Windows,False,Chrome,
70599,iOS,False,Safari,iPhone
70601,Windows,False,Chrome,
70602,iOS,False,Safari,iPhone
70603,Mac OS,False,Safari,
70604,Windows,False,Chrome,
70605,Windows,False,ChromiumEdge,
70606,iOS,False,Safari,iPhone
70607,Windows,False,ChromiumEdge,
70608,iOS,False,Safari,iPhone
70609,iOS,False,Safari,iPhone
70610,Android,False,Chrome,Android
70611,Mac OS,False,Safari,
70612,Windows,False,Chrome,
70613,iOS,False,Safari,iPhone
70614,Windows,False,Chrome,
70615,Windows,False,Chrome,
70616,Windows,False,Chrome,
70618,Windows,False,Chrome,
70619,Windows,False,Chrome,
70620,Windows,False,Firefox,
70621,Windows,False,Chrome,
70622,Windows,False,Chrome,
70623,Windows,False,ChromiumEdge,
70624,Mac OS,False,Safari,
70625, ChromeOS,False,Chrome,
70626,iOS,False,Safari,iPhone
70627,Windows,False,Chrome,
70628,Mac OS,False,Chrome,
70629,Mac OS,False,Safari,
70630,Windows,False,ChromiumEdge,
70631,iOS,False,Safari,iPhone
70632,Mac OS,False,Chrome,
70633,iOS,False,Safari,iPhone
70634,iOS,False,,iPhone
70635,Windows,False,Firefox,
70636,Mac OS,False,Chrome,
70637,iOS,False,Safari,iPhone
70638,Windows,False,ChromiumEdge,
70639,Windows,False,Chrome,
70640,Windows,False,ChromiumEdge,
70641,iOS,False,Safari,iPhone
70642,Windows,False,Chrome,
70643,iOS,False,ChromeiOS,iPhone
70644,Windows,False,Chrome,
70645,Windows,False,Chrome,
70646,Windows,False,Chrome,
70647,iOS,False,Safari,iPhone
70648,Mac OS,False,Chrome,
70649,Mac OS,False,Safari,
70650,Windows,False,ChromiumEdge,
70651,Mac OS,False,Chrome,
70652,iOS,False,Safari,iPhone
70653,Android,False,Chrome,Android
70654,Mac OS,False,Safari,
70655,Windows,False,ChromiumEdge,
70656,Mac OS,False,Safari,
70657,Mac OS,False,Firefox,
70658,Mac OS,False,Chrome,
70659,Windows,False,Chrome,
70660,Windows,False,ChromiumEdge,
70661,Windows,False,Chrome,
70662,iOS,False,Safari,iPhone
70663,Linux,False,Firefox,
70664,Mac OS,False,Chrome,
70665,Windows,False,Chrome,
70666,Mac OS,False,Chrome,
70667,iOS,False,Safari,iPhone
70668,Mac OS,False,Chrome,
70669,Windows,False,ChromiumEdge,
70670,Windows,False,Chrome,
70671,Mac OS,False,Chrome,
70672,Mac OS,False,Chrome,
70673,Android,False,Chrome,Android
70674,Android,False,Chrome,Android
70675,Windows,False,Chrome,
70676,Mac OS,False,Firefox,
70677,Windows,False,Chrome,
70678,Windows,False,Chrome,
70679,iOS,False,Safari,iPhone
70680,iOS,False,Safari,iPhone
70681,Mac OS,False,Safari,
70682,iOS,False,Safari,iPhone
70684,Windows,False,ChromiumEdge,
70685,Mac OS,False,Safari,
70686,Mac OS,False,Chrome,
70687,Windows,False,Chrome,
70688,Windows,False,Chrome,
70689,iOS,False,ChromeiOS,IPad
70690,Windows,False,ChromiumEdge,
70691,Mac OS,False,Safari,
70692,Mac OS,False,Safari,
70693,Mac OS,False,Safari,
70694,Windows,False,Chrome,
70695,Android,False,Chrome,Android
70696,Windows,False,Chrome,
70697,Windows,False,Chrome,
70698,Windows,False,ChromiumEdge,
70699,Mac OS,False,Safari,
70700,Windows,False,Chrome,
70701,Mac OS,False,Firefox,
70702,Windows,False,Chrome,
70703,iOS,False,Safari,iPhone
70704,Windows,False,Chrome,
70705,Mac OS,False,Safari,
70706,Mac OS,False,Safari,
70707,iOS,False,Safari,iPhone
70708,iOS,False,Safari,iPhone
70709,Windows,False,Chrome,
70710,Mac OS,False,Safari,
70711,Windows,False,Firefox,
70712,iOS,False,,iPhone
70713,Windows,False,Chrome,
70714,Windows,False,ChromiumEdge,
70715,Mac OS,False,Chrome,
70716,Windows,False,Chrome,
70717,Windows,False,Chrome,
70718,Windows,False,ChromiumEdge,
70719,iOS,False,Safari,iPhone
70720,Android,False,Chrome,Android
70721,iOS,False,ChromeiOS,IPad
70723,Windows,False,Chrome,
70724,Mac OS,False,Chrome,
70725,Mac OS,False,Safari,
70726,Android,False,Chrome,Android
70727,iOS,False,Safari,iPhone
70728,Windows,False,Firefox,
70729,Windows,False,Chrome,
70731,Windows,False,Chrome,
70732,Mac OS,False,Chrome,
70733,Windows,False,Chrome,
70734,Windows,False,Chrome,
70735,Windows,False,ChromiumEdge,
70736,Windows,False,ChromiumEdge,
70737,Mac OS,False,Chrome,
70738,Mac OS,False,Chrome,
70739,Mac OS,False,Chrome,
70740,iOS,False,Safari,iPhone
70741,Android,False,Chrome,Android
70742,Android,False,Chrome,Android
70743,Windows,False,ChromiumEdge,
70744,Mac OS,False,Safari,
70745,iOS,False,Safari,iPhone
70746,iOS,False,Safari,iPhone
70747,Mac OS,False,Chrome,
70748,iOS,False,ChromeiOS,iPhone
70749,iOS,False,Safari,iPhone
70750,Mac OS,False,Safari,
70751,iOS,False,Safari,iPhone
70752,Windows,False,Firefox,
70754,Mac OS,False,Chrome,
70755,iOS,False,Safari,iPhone
70756,Windows,False,Chrome,
70757,Mac OS,False,Chrome,
70758,iOS,False,ChromeiOS,iPhone
70759,Windows,False,Chrome,
70760,Android,False,Chrome,Android
70761,iOS,False,Safari,iPhone
70762,Windows,False,Chrome,
70763,Android,False,Chrome,Android
70764,Android,False,Chrome,Android
70765,iOS,False,Safari,iPhone
70766,Windows,False,Chrome,
70767,Windows,False,Chrome,
70768,Windows,False,ChromiumEdge,
70769,Windows,False,ChromiumEdge,
70770,Mac OS,False,Safari,
70771,Android,False,Chrome,Android
70772,iOS,False,ChromeiOS,IPad
70773,Windows,False,Chrome,
70774,Mac OS,False,Safari,
70775,Windows,False,ChromiumEdge,
70776,Mac OS,False,Chrome,
70777,Mac OS,False,Safari,
70778,Mac OS,False,Chrome,
70779,iOS,False,ChromeiOS,iPhone
70780,Windows,False,Chrome,
70781,Windows,False,Chrome,
70782,Mac OS,False,Chrome,
70783,Windows,False,ChromiumEdge,
70784, ChromeOS,False,Chrome,
70785,Windows,False,Firefox,
70787,Mac OS,False,Safari,
70788,Mac OS,False,Safari,
70789,iOS,False,Safari,iPhone
70790,Mac OS,False,Chrome,
70792,Windows,False,Chrome,
70793,Windows,False,Chrome,
70794,Windows,False,Firefox,
70795,Windows,False,Chrome,
70796,Mac OS,False,Safari,
70797,Windows,False,Chrome,
70798,iOS,False,ChromeiOS,iPhone
70799,Windows,False,Chrome,
70800,Mac OS,False,Safari,
70801,iOS,False,Safari,iPhone
70802,Mac OS,False,Chrome,
70803,iOS,False,Safari,iPhone
70804,Windows,False,ChromiumEdge,
70805,Windows,False,ChromiumEdge,
70806,Windows,False,Firefox,
70807,iOS,False,Safari,iPhone
70808,Android,False,Chrome,Android
70809,iOS,False,Firefox,iPhone
70810,Windows,False,Chrome,
70811,Mac OS,False,Safari,
70812,Windows,False,Chrome,
70813,Android,False,Chrome,Android
70814,Windows,False,ChromiumEdge,
70815,Windows,False,ChromiumEdge,
70816,Windows,False,Chrome,
70817,iOS,False,Safari,iPhone
70818,Windows,False,Chrome,
70819,Mac OS,False,Safari,
70820,Windows,False,Chrome,
70821,Windows,False,Chrome,
70822,Windows,False,Chrome,
70823,Windows,False,ChromiumEdge,
70824,Mac OS,False,Safari,
70825,Mac OS,False,Firefox,
70826,iOS,False,Safari,iPhone
70827,Windows,False,ChromiumEdge,
70828,iOS,False,,iPhone
70829,Windows,False,Chrome,
70830,Mac OS,False,Safari,
70831,Mac OS,False,Safari,
70832,Windows,False,Chrome,
70833,Windows,False,Chrome,
70834,Android,False,Chrome,Android
70835,Mac OS,False,Safari,
70836,iOS,False,Safari,iPhone
70837,Windows,False,Chrome,
70838,Mac OS,False,Safari,
70839,Windows,False,ChromiumEdge,
70840, ChromeOS,False,Chrome,
70841,Windows,False,Firefox,
70842,iOS,False,Safari,iPhone
70843,Mac OS,False,Safari,
70844,Windows,False,ChromiumEdge,
70845,Windows,False,ChromiumEdge,
70846,iOS,False,,iPhone
70847,Mac OS,False,Safari,
70848,Windows,False,Chrome,
70849,Windows,False,Chrome,
70850,Windows,False,Chrome,
70851,Mac OS,False,Safari,
70852,Windows,False,Chrome,
70853,Windows,False,Chrome,
70855,Windows,False,ChromiumEdge,
70856,iOS,False,Firefox,iPhone
70857,Windows,False,Chrome,
70858,Mac OS,False,Safari,
70859,iOS,False,Safari,iPhone
70860,Windows,False,Firefox,
70861,Android,False,Chrome,Android
70862,Mac OS,False,Chrome,
70864,Android,False,Chrome,Android
70865,iOS,False,Safari,iPhone
70866,Windows,False,Chrome,
70867, ChromeOS,False,Chrome,
70868,Windows,False,Chrome,
70869,Mac OS,False,Firefox,
70870,iOS,False,,iPhone
70871,Android,False,Chrome,Android
70872,Windows,False,ChromiumEdge,
70873,Windows,False,Chrome,
70874,Windows,False,Chrome,
70875,iOS,False,Safari,iPhone
70876,Windows,False,Firefox,
70877,Mac OS,False,Chrome,
70878,iOS,False,Safari,iPhone
70879,Mac OS,False,Safari,
70880,Mac OS,False,Chrome,
70881,Windows,False,Chrome,
70882,Windows,False,Chrome,
70883,iOS,False,Safari,iPhone
70884,Windows,False,Chrome,
70885,Windows,False,ChromiumEdge,
70886,Mac OS,False,Chrome,
70887,Windows,False,Firefox,
70888,Android,False,Chrome,Android
70889,Windows,False,Chrome,
70890,Mac OS,False,Chrome,
70891,Windows,False,Chrome,
70892,Windows,False,Chrome,
70893,Windows,False,Chrome,
70894,iOS,False,Safari,iPhone
70895,iOS,False,Safari,iPhone
70896,Windows,False,Chrome,
70897,Windows,False,Chrome,
70898,iOS,False,Safari,iPhone
70899,Mac OS,False,Chrome,
70900,Mac OS,False,Safari,
70901,iOS,False,Safari,iPhone
70902,Windows,False,Chrome,
70903,Mac OS,False,Chrome,
70904, ChromeOS,False,Chrome,
70905,Mac OS,False,Safari,
70906,iOS,False,Safari,iPhone
70907,iOS,False,,iPhone
70908,Windows,False,Chrome,
70909,Windows,False,Chrome,
70910,Mac OS,False,Safari,
70911,Windows,False,Chrome,
70912,Mac OS,False,Chrome,
70913,Windows,False,ChromiumEdge,
70914,Windows,False,Chrome,
70915,Windows,False,Chrome,
70916,Windows,False,Chrome,
70917,Mac OS,False,Safari,
70918,Windows,False,Chrome,
70919,Mac OS,False,Safari,
70920,Mac OS,False,Safari,
70921,Mac OS,False,Chrome,
70922,Windows,False,ChromiumEdge,
70923,Mac OS,False,Safari,
70924,Android,False,Chrome,Android
70925,Windows,False,Chrome,
70926,Windows,False,Chrome,
70927,Mac OS,False,Chrome,
70928,Windows,False,Chrome,
70929,Android,False,Chrome,Android
70930,Windows,False,Chrome,
70931,Mac OS,False,Safari,
70932,Mac OS,False,Safari,
70933,Android,False,Chrome,Android
70934,Windows,False,Chrome,
70935,Windows,False,Chrome,
70936,Windows,False,Chrome,
70937,Mac OS,False,Chrome,
70938,Android,False,Chrome,Android
70939,Windows,False,ChromiumEdge,
70941,Windows,False,Chrome,
70942,Windows,False,Chrome,
70943,Windows,False,Chrome,
70944,Windows,False,Chrome,
70945,Android,False,Chrome,Android
70946,iOS,False,Safari,iPhone
70947,iOS,False,Safari,iPhone
70948,Windows,False,Chrome,
70950,iOS,False,Safari,iPhone
70951,iOS,False,Safari,iPhone
70952,Mac OS,False,Chrome,
70954,Mac OS,False,Chrome,
70955,Windows,False,Chrome,
70956,Windows,False,ChromiumEdge,
70957,iOS,False,Safari,iPhone
70958,iOS,False,Safari,iPhone
70959,Windows,False,Chrome,
70960,Windows,False,ChromiumEdge,
70961,Windows,False,Chrome,
70962,iOS,False,Safari,iPhone
70963,Mac OS,False,Safari,
70964,Android,False,Chrome,Android
70965,Windows,False,Chrome,
70966,Windows,False,Chrome,
70967,iOS,False,ChromeiOS,iPhone
70968,Windows,False,Chrome,
70969,Windows,False,Chrome,
70970,Windows,False,Chrome,
70971,Windows,False,Chrome,
70972,Android,False,Chrome,Android
70973,iOS,False,Safari,iPhone
70974,Windows,False,Chrome,
